archetype,outfit_key,prompt
young woman,athletic,"a pastel-lavender running tee with quick-dry fabric paired with black compression shorts with streamlined seams"
young woman,athletic,"a solid forest-green athletic tank with racerback cut paired with slate-gray stretch shorts"
young woman,athletic,"a soft gray zip-up athletic jacket with fitted sleeves layered over a solid white moisture-wicking tank paired with navy shorts"
young woman,athletic,"a sky-blue moisture-wicking tee with lightweight texture paired with charcoal compression shorts"
young woman,athletic,"a solid black racerback athletic top with smooth knit stretch paired with navy fitted shorts"
young woman,athletic,"a muted-pink athletic tank with slim cut paired with black stretch shorts"
young woman,athletic,"a slate-blue running tee with breathable knit paired with olive compression shorts"
young woman,athletic,"a solid berry-red tank with smooth athletic knit paired with charcoal shorts"
young woman,athletic,"a white mesh-paneled training top with fitted silhouette paired with solid navy compression shorts"
young woman,athletic,"a pastel-mint athletic tee with soft texture paired with black mid-thigh shorts"
young woman,athletic,"a soft black training tank with breathable fabric paired with slate-gray compression shorts"
young woman,athletic,"a heather-gray athletic tee with subtle texture paired with navy stretch shorts"
young woman,athletic,"a solid plum athletic tank with racerback cut paired with charcoal fitted shorts"
young woman,athletic,"a solid teal moisture-wicking tee paired with black compression shorts"
young woman,athletic,"a white athletic tank with fine mesh trim paired with navy shorts"
young woman,athletic,"a coral running tee with quick-dry knit paired with black stretch shorts"
young woman,athletic,"a sky-blue racerback tank with smooth athletic knit paired with charcoal mid-thigh shorts"

young woman,swimsuit,"a solid navy athletic one-piece swimsuit with contrast white side panels, a fitted midsection, and streamlined straps"
young woman,swimsuit,"a solid sky-blue sporty one-piece suit with a high neckline, smooth front panel, and fitted sides"
young woman,swimsuit,"a black competitive-cut one-piece with subtle gray piping, structured bust paneling, and slim straps"
young woman,swimsuit,"a solid coral one-piece with a scoop neckline, darted front shaping, and a fitted waist section"
young woman,swimsuit,"a slate-gray racing one-piece with thin navy straps and smooth compressive body panel"
young woman,swimsuit,"a solid teal swim top with slim straps paired with matching high-waisted fitted swim bottoms"
young woman,swimsuit,"a deep-plum streamlined one-piece with subtle side contour panels and a snug silhouette"
young woman,swimsuit,"a pastel-pink sporty one-piece with white trim, structured neckline, and modest athletic fit"
young woman,swimsuit,"a solid forest-green competitive swimsuit with thin black straps and smooth performance paneling"
young woman,swimsuit,"a navy-and-white colorblock one-piece with athletic cut and streamlined torso"
young woman,swimsuit,"a soft lavender swim set with a fitted top and matching mid-rise bottoms with simple seam lines"
young woman,swimsuit,"a solid charcoal performance-cut one-piece with a smooth compressive shape"
young woman,swimsuit,"a pale-mint swim top with structured seams paired with matching fitted bottoms"
young woman,swimsuit,"a solid burgundy sleek one-piece with subtle contour seams and fitted shape"
young woman,swimsuit,"a light-sky athletic swim top with slim straps paired with navy fitted bottoms"
young woman,swimsuit,"a soft rose-colored one-piece with simple athletic straps and a smooth fitted torso"
young woman,swimsuit,"a solid black streamlined one-piece with minimal paneling and fitted silhouette"
young woman,swimsuit,"a periwinkle sport-swim set with a fitted top and matching mid-thigh shorts"
young woman,swimsuit,"a navy technical one-piece swimsuit with subtle silver piping and structured front panel"
young woman,swimsuit,"a soft teal athletic swim set with a fitted top and matching smooth bottoms"

adult woman,casual,"a solid cream satin blouse with a soft draped neckline, relaxed sleeves, and a smooth tailored hem paired with a charcoal high-waisted pencil skirt with clean vertical seams and a structured mid-thigh silhouette"
adult woman,casual,"a slate-blue knit sweater in fine-gauge rib with a modest crew neckline and fitted sleeves paired with a soft black A-line mid-thigh skirt made of lightweight woven fabric with gentle flare"
adult woman,casual,"a fitted burgundy rib-knit top with a scoop neckline and shaping seams paired with a tan pleated mid-thigh skirt with crisp pleats and soft woven texture"
adult woman,casual,"a solid forest-green chiffon blouse with a fluid drape and relaxed sleeves paired with a muted-gray wrap skirt with a smooth draped front and structured waistband"
adult woman,casual,"a dusty-rose chiffon top with subtle front gathers and soft short sleeves paired with a navy mid-thigh pencil skirt with clean contour seams"
adult woman,casual,"a soft black satin v-neck blouse with gentle sheen and tapered shoulders paired with a slate-blue drape-front mid-thigh skirt made of lightweight woven fabric"
adult woman,casual,"an ivory rib-knit turtleneck sweater with fitted sleeves and smooth hem paired with an olive tailored mid-thigh skirt with straight seams"
adult woman,casual,"a pale-lavender satin blouse with loose sleeves and a soft drape paired with a charcoal A-line mid-thigh skirt with smooth structure"
adult woman,casual,"a muted coral lightweight knit top with short fitted sleeves paired with a cream mid-thigh skirt with a straight silhouette and subtle seam detailing"
adult woman,casual,"a solid midnight-blue chiffon blouse with soft pleating and relaxed sleeves paired with a gray pleated mid-thigh skirt with structured movement"
adult woman,casual,"a soft beige wrap-style blouse with adjustable front drape paired with a navy high-waisted mid-thigh skirt with clean seams"
adult woman,casual,"a fitted charcoal rib-knit sweater with slim sleeves paired with a muted teal woven A-line mid-thigh skirt"
adult woman,casual,"a pastel-pink chiffon blouse with a soft gathered neckline paired with a white pleated mid-thigh skirt with lightweight structure"
adult woman,casual,"a slate-gray button-front blouse with tailored cuffs and soft drape paired with a burgundy mid-thigh pencil skirt with clean shaping seams"
adult woman,casual,"a forest-green draped blouse with a soft v-neck and relaxed sleeves paired with a black A-line mid-thigh skirt"
adult woman,casual,"a solid cream silk blouse with a smooth finish and soft neckline paired with a muted-rose draped mid-thigh skirt"
adult woman,casual,"a periwinkle fine-knit top with subtle rib texture paired with a navy fitted mid-thigh skirt with straight seams"
adult woman,casual,"a pale-sand lightweight rib-knit top with slim sleeves paired with a charcoal straight-cut mid-thigh skirt"
adult woman,casual,"a solid wine-red satin blouse with a soft sheen and smooth neckline paired with a slate-gray wrap-style mid-thigh skirt"
adult woman,casual,"a dusty-blue chiffon blouse with a loose drape paired with a black pleated mid-thigh skirt"
adult woman,formal,"a solid black satin cocktail dress with a structured sweetheart bodice, darted shaping, and a smooth fitted mid-thigh skirt"
adult woman,formal,"a deep wine-red velvet dress with structured bodice seams, slim straps, and a sculpted mid-thigh silhouette"
adult woman,formal,"a midnight-blue sequin cocktail dress with a fitted waist, sleek neckline, and a slim mid-thigh skirt"
adult woman,formal,"a champagne-gold satin dress with a draped neckline, clean tailored waist, and a smooth mid-thigh skirt with gentle sheen"
adult woman,formal,"a solid emerald-green satin cocktail dress with a sculpted bodice and a clean-flow mid-thigh hem"
adult woman,formal,"a charcoal-gray satin dress with a metallic sheen, fitted waist panel, and a sleek mid-thigh skirt"
adult woman,formal,"a black chiffon cocktail dress with sheer upper panels, structured bodice lining, and a smooth mid-thigh skirt"
adult woman,formal,"a ruby satin dress with a tailored bodice, clean seams, and a flared mid-thigh hem"
adult woman,formal,"a soft silver cocktail dress with shimmering texture, sculpted bodice seams, and a fitted mid-thigh silhouette"
adult woman,formal,"a plum satin dress with a draped neckline, clean shaping seams, and a slim mid-thigh cut"
adult woman,formal,"a solid navy velvet dress with vertical bodice seams and a smooth mid-thigh skirt"
adult woman,formal,"a champagne satin slip-style dress with slim straps, a fitted body, and a gentle polished finish"
adult woman,formal,"a deep teal chiffon dress with soft pleated bodice, defined waist, and a flowing mid-thigh skirt"
adult woman,formal,"a metallic bronze satin cocktail dress with smooth contour seams and a fitted silhouette"
adult woman,formal,"a coral-red satin dress with a sculpted bodice, structured seams, and a flared mid-thigh hem"
adult woman,formal,"a soft black satin dress with an asymmetric neckline, clean shaping, and a slim mid-thigh silhouette"
adult woman,formal,"a steel-gray sequin-trimmed cocktail dress with a fitted bodice and smooth lower mid-thigh skirt"
adult woman,formal,"a mauve chiffon cocktail dress with draped bodice pleats and a fitted waist leading to a soft mid-thigh skirt"
adult woman,formal,"a pale-gold satin cocktail dress with a slight shimmer, structured bodice seams, and a smooth mid-thigh silhouette"
adult woman,formal,"a solid sapphire-blue velvet cocktail dress with a sculpted fitted waist and a smooth mid-thigh skirt"
adult woman,uniform,"a charcoal tailored office blazer with structured shoulders paired with a crisp white blouse and a black mid-thigh pencil skirt with clean seams"
adult woman,uniform,"a navy business blazer with slim lapels paired with a pale-blue button-up blouse and a gray fitted mid-thigh skirt"
adult woman,uniform,"a solid black structured vest layered over a cream blouse with tailored cuffs paired with a charcoal mid-thigh pencil skirt"
adult woman,uniform,"a muted-gray structured blazer with clean vertical seams paired with a white blouse and a navy straight-cut mid-thigh skirt"
adult woman,uniform,"a soft beige fitted blazer paired with a slate-blue blouse and a charcoal mid-thigh skirt with smooth hem"
adult woman,uniform,"a navy tailored vest over a white blouse with crisp collar paired with a black mid-thigh pencil skirt"
adult woman,uniform,"a solid charcoal blazer with structured shoulders paired with a pale-pink blouse and a gray fitted mid-thigh skirt"
adult woman,uniform,"a slate-blue business blouse with clean seams paired with a navy mid-thigh pencil skirt and a thin black waist belt"
adult woman,uniform,"a crisp white button-up blouse with tailored sleeves paired with a charcoal structured vest and a black straight-cut mid-thigh skirt"
adult woman,uniform,"a charcoal blazer with subtle metallic piping paired with a cream blouse and a navy mid-thigh skirt"
adult woman,uniform,"a muted-tan office cardigan with fine ribbing layered over a white blouse paired with a charcoal mid-thigh skirt"
adult woman,uniform,"a navy business blazer with clean structure paired with a pale-lavender blouse and a gray fitted mid-thigh skirt"
adult woman,uniform,"a black professional vest over a sky-blue blouse paired with a navy mid-thigh pencil skirt"
adult woman,uniform,"a charcoal-gray tailored blazer with soft shaping seams paired with a white blouse and a slate woven mid-thigh skirt"
adult woman,uniform,"a cream blouse with smooth finish paired with a navy professional mid-thigh skirt and a slim charcoal vest"
adult woman,uniform,"a solid slate structured blazer paired with a muted-rose blouse and a black mid-thigh straight-cut skirt"
adult woman,uniform,"a navy office cardigan with ribbed edges layered over a crisp white blouse paired with a charcoal mid-thigh skirt"
adult woman,uniform,"a black structured office blazer with fitted sleeves paired with a pale-beige blouse and a gray mid-thigh pencil skirt"
adult woman,uniform,"a deep-navy fitted vest over a cream blouse paired with a slate-gray mid-thigh skirt"
adult woman,uniform,"a charcoal professional blazer with clean tailoring paired with a sky-blue blouse and a navy mid-thigh skirt"
adult woman,athletic,"a solid black athletic tank with breathable mesh back, fitted silhouette, and smooth seams paired with charcoal compression shorts with structured waistband"
adult woman,athletic,"a slate-blue moisture-wicking tee with soft stretch and fitted sleeves paired with black athletic shorts with smooth contouring"
adult woman,athletic,"a muted lavender athletic tank with racerback cut and lightweight knit paired with navy compression shorts with clean seams"
adult woman,athletic,"a solid forest-green running tee with breathable fabric paired with charcoal stretch shorts with smooth paneling"
adult woman,athletic,"a fitted charcoal training tank with soft rib texture paired with black compression shorts"
adult woman,athletic,"a soft gray zip-up athletic jacket with fitted sleeves over a white moisture-wicking top paired with navy training shorts"
adult woman,athletic,"a pale-mint athletic tee with lightweight mesh paired with slate-gray fitted shorts"
adult woman,athletic,"a solid burgundy racerback tank with soft stretch paired with black compression shorts"
adult woman,athletic,"a white mesh-paneled athletic top with fitted shape paired with navy mid-thigh shorts"
adult woman,athletic,"a muted coral workout tee with smooth knit paired with charcoal stretch shorts"
adult woman,athletic,"a deep-plum athletic tank with clean seams paired with black compression shorts"
adult woman,athletic,"a navy moisture-wicking tee with a crew neckline paired with slate-gray fitted shorts"
adult woman,athletic,"a charcoal mesh-trim tank with smooth contour lines paired with black athletic shorts"
adult woman,athletic,"a soft rose running tee with moisture-wicking knit paired with navy compression shorts"
adult woman,athletic,"a sky-blue athletic tank with racerback cut paired with charcoal fitted shorts"
adult woman,athletic,"a forest-green moisture-wicking tee paired with black compression shorts"
adult woman,athletic,"a white racerback athletic top paired with navy stretch shorts"
adult woman,athletic,"a slate-gray athletic tee with smooth seams paired with olive compression shorts"
adult woman,athletic,"a muted pink athletic tank with slim silhouette paired with charcoal fitted shorts"
adult woman,athletic,"a solid teal training tee with moisture-wicking stretch paired with black fitted shorts"
adult woman,swimsuit,"a solid black streamlined one-piece swimsuit with subtle contour seams, structured bust panel, and slim straps"
adult woman,swimsuit,"a deep-navy athletic one-piece swimsuit with thin white piping, smooth torso panel, and fitted silhouette"
adult woman,swimsuit,"a slate-gray sleek one-piece swimsuit with minimalist strap design and smooth contour shaping"
adult woman,swimsuit,"a burgundy fitted one-piece swimsuit with subtle satin sheen, structured bust, and clean seams"
adult woman,swimsuit,"a solid forest-green racerback one-piece swimsuit with smooth shaping panels"
adult woman,swimsuit,"a navy-and-silver panel one-piece swimsuit with athletic shaping and streamlined torso"
adult woman,swimsuit,"a charcoal streamlined swim top with snug stretch paired with matching fitted bottoms with clean seams"
adult woman,swimsuit,"a pale-sky athletic one-piece swimsuit with minimalist contour lines and thin straps"
adult woman,swimsuit,"a deep-plum sleek one-piece swimsuit with sculpted side panels and slim straps"
adult woman,swimsuit,"a soft champagne-gold one-piece swimsuit with subtle shimmer and smooth silhouette"
adult woman,swimsuit,"a black-and-teal panel one-piece swimsuit with smooth athletic seams and compressive structure"
adult woman,swimsuit,"a muted coral swim top with structured seams paired with charcoal mid-rise athletic bottoms"
adult woman,swimsuit,"a solid navy competitive-cut one-piece swimsuit with white trim and a smooth fitted torso"
adult woman,swimsuit,"a slate-blue streamlined one-piece swimsuit with a fitted midsection and clean contour seams"
adult woman,swimsuit,"a soft lavender swim set with a fitted athletic top and matching smooth bottoms"
adult woman,swimsuit,"a solid charcoal high-neck one-piece swimsuit with minimal seams and smooth compression"
adult woman,swimsuit,"a teal athletic one-piece swimsuit with dark-navy contour accents and a firm silhouette"
adult woman,swimsuit,"a pale-mint swim top with structured front seams paired with slate-gray fitted bottoms"
adult woman,swimsuit,"a deep-wine streamlined one-piece swimsuit with sculpted side shaping"
adult woman,swimsuit,"a solid black modern-cut one-piece swimsuit with clean fitted lines and minimal detailing"

motherly woman,casual,"a soft cream medium-weight knit sweater with ribbed cuffs, a modest crew neckline, and a fitted silhouette paired with a muted-navy A-line mid-thigh skirt made of smooth woven fabric with a gentle structured flare"
motherly woman,casual,"a solid slate-blue crepe blouse with a modest v-neckline, relaxed sleeves, and soft drape paired with a charcoal straight-cut mid-thigh skirt with clean vertical seams"
motherly woman,casual,"a dusty-rose rib-knit top with a high scoop neckline and fitted sleeves paired with a tan pleated mid-thigh skirt with crisp structured pleats"
motherly woman,casual,"a muted forest-green blouse in soft chiffon with a relaxed drape and modest neckline paired with a black A-line woven mid-thigh skirt"
motherly woman,casual,"a pale-lilac fine-knit top with subtle ribbing and a modest rounded neckline paired with a navy wrap-front mid-thigh skirt with soft draped overlay"
motherly woman,casual,"a solid ivory button-front blouse with a soft collar, relaxed sleeves, and a smooth drape paired with a muted-gray draped mid-thigh skirt"
motherly woman,casual,"a soft beige open-front cardigan layered over a cream knit top paired with a charcoal woven mid-thigh skirt with structured seams"
motherly woman,casual,"a wine-red soft-knit blouse with a modest neckline paired with a slate-blue pleated mid-thigh skirt with crisp folds"
motherly woman,casual,"a muted coral satin-finish blouse with soft front gathers paired with a black straight-cut mid-thigh skirt"
motherly woman,casual,"a solid olive-green crepe blouse with relaxed sleeves paired with a cream A-line woven mid-thigh skirt"
motherly woman,casual,"a heather-gray fine rib-knit top with a modest crew neckline paired with a navy pencil-style mid-thigh skirt with smooth seams"
motherly woman,casual,"a soft periwinkle chiffon blouse with a loose drape paired with a charcoal drape-front mid-thigh skirt"
motherly woman,casual,"a dusty-blue medium-weight knit sweater with ribbed cuffs paired with a muted-tan mid-thigh skirt with straight silhouette"
motherly woman,casual,"a cream rib-knit top with a modest neckline paired with a slate draped mid-thigh skirt"
motherly woman,casual,"a soft cranberry crepe blouse with gentle neckline gathering paired with a gray A-line mid-thigh skirt"
motherly woman,casual,"a solid pale-mint lightweight knit top paired with a navy pleated mid-thigh skirt"
motherly woman,casual,"a muted plum blouse with relaxed sleeves paired with a charcoal mid-thigh skirt with clean cut"
motherly woman,casual,"a sand-colored medium-weight knit top with a modest neckline paired with a slate-blue tailored mid-thigh skirt"
motherly woman,casual,"a pale-blue chiffon blouse with a soft draped neckline paired with a charcoal A-line mid-thigh skirt"
motherly woman,casual,"a soft black fine-knit top with a modest crew neckline paired with a muted-rose pleated mid-thigh skirt"
motherly woman,formal,"a solid navy chiffon dress with a modest scoop neckline, soft gathered bodice, and a gently pleated mid-thigh skirt with light structure"
motherly woman,formal,"a muted plum satin dress with tailored bodice seams, a modest neckline, and a soft A-line mid-thigh hem"
motherly woman,formal,"a charcoal-gray chiffon dress with a draped crossover bodice, modest neckline, and a smooth mid-thigh skirt"
motherly woman,formal,"a forest-green satin dress with subtle embroidered neckline details, structured seams, and a clean-flow mid-thigh skirt"
motherly woman,formal,"a soft mauve chiffon dress with layered bodice pleating, modest neckline, and a flowing mid-thigh skirt"
motherly woman,formal,"a pale-gold satin dress with gentle shimmer, clean waist panel, and a soft A-line mid-thigh skirt"
motherly woman,formal,"a slate-blue chiffon dress with lace-trimmed shoulders, relaxed bodice, and a modest mid-thigh skirt"
motherly woman,formal,"a burgundy satin dress with a draped neckline, clean seams, and a soft flared mid-thigh hem"
motherly woman,formal,"a muted silver-gray chiffon dress with subtle beaded accents and a classic mid-thigh skirt"
motherly woman,formal,"a deep-navy satin dress with a modest neckline, tailored waist, and smooth mid-thigh silhouette"
motherly woman,formal,"a dusty-rose chiffon dress with embroidered bodice details and an airy mid-thigh skirt"
motherly woman,formal,"a champagne satin dress with contour seams and a gentle A-line mid-thigh cut"
motherly woman,formal,"a soft teal chiffon dress with layered bodice pleating and a flowing mid-thigh skirt"
motherly woman,formal,"a charcoal satin dress with metallic threadwork, clean bodice seams, and a fitted mid-thigh hem"
motherly woman,formal,"a pastel-lilac chiffon dress with lace shoulder detail and a modest mid-thigh skirt"
motherly woman,formal,"a wine-red satin dress with a smooth structured bodice and classic mid-thigh silhouette"
motherly woman,formal,"a deep sapphire chiffon dress with structured waist and softly flowing mid-thigh skirt"
motherly woman,formal,"a muted bronze satin dress with clean classic lines and a soft mid-thigh shape"
motherly woman,formal,"a soft cream chiffon dress with embroidered neckline and a lightly pleated mid-thigh skirt"
motherly woman,formal,"a pale-silver satin dress with clean seams, modest neckline, and a soft mid-thigh drape"
motherly woman,uniform,"a soft navy office cardigan with ribbed cuffs worn over a white blouse paired with a charcoal mid-thigh professional skirt"
motherly woman,uniform,"a muted-gray office blazer with structured seams paired with a cream blouse and a navy pencil mid-thigh skirt"
motherly woman,uniform,"a pale-blue medical scrub top in solid woven fabric paired with matching straight-cut scrub bottoms"
motherly woman,uniform,"a solid beige cardigan layered over a white button-up paired with a slate woven mid-thigh skirt"
motherly woman,uniform,"a charcoal office vest with clean seams layered over a pale-pink blouse paired with a black mid-thigh skirt"
motherly woman,uniform,"a navy professional blouse with soft drape paired with a muted-gray A-line mid-thigh skirt"
motherly woman,uniform,"a soft lavender medical scrub top with structured stitching paired with charcoal straight scrub bottoms"
motherly woman,uniform,"a cream cardigan layered over a slate-blue blouse paired with a navy mid-thigh skirt"
motherly woman,uniform,"a solid white blouse with crisp collar paired with a charcoal wrap-front mid-thigh professional skirt"
motherly woman,uniform,"a navy structured blazer paired with a pale-lilac blouse and a gray fitted mid-thigh skirt"
motherly woman,uniform,"a muted-gray office cardigan with fine ribbing layered over a cream blouse paired with a charcoal mid-thigh skirt"
motherly woman,uniform,"a pale-mint scrub top with smooth seams paired with navy straight scrub bottoms"
motherly woman,uniform,"a slate-blue blouse with structured fit paired with a black straight-cut mid-thigh uniform skirt"
motherly woman,uniform,"a solid charcoal blazer with clean tailored lines paired with a pale-beige blouse and a navy mid-thigh skirt"
motherly woman,uniform,"a dusty-rose cardigan with rib-knit cuffs layered over a cream blouse paired with a charcoal mid-thigh skirt"
motherly woman,uniform,"a navy nurse's top with structured paneling paired with matching straight scrub bottoms"
motherly woman,uniform,"a solid olive office blouse with a modest neckline paired with a gray mid-thigh pencil skirt"
motherly woman,uniform,"a charcoal professional vest over a white blouse paired with a slate straight-cut woven skirt"
motherly woman,uniform,"a soft-blue reception blouse with smooth drape paired with a black fitted mid-thigh skirt"
motherly woman,uniform,"a cream office cardigan over a muted-gray blouse paired with a navy mid-thigh skirt"
motherly woman,athletic,"a solid navy moisture-wicking tee with modest coverage and smooth seams paired with charcoal stretch mid-thigh shorts with structured waistband"
motherly woman,athletic,"a soft gray athletic top with fuller coverage and straight hem paired with black mid-thigh compression shorts"
motherly woman,athletic,"a muted plum running tee in lightweight quick-dry knit paired with slate-gray fitted shorts"
motherly woman,athletic,"a pale-mint athletic top with breathable mesh accents paired with charcoal stretch shorts"
motherly woman,athletic,"a solid black training tee with modest neckline paired with navy compression shorts"
motherly woman,athletic,"a slate-blue mesh-trim tee with smooth contour lines paired with black fitted athletic shorts"
motherly woman,athletic,"a dusty-rose athletic top with soft drape paired with charcoal mid-thigh shorts"
motherly woman,athletic,"a muted forest-green workout tee in moisture-wicking fabric paired with black compression shorts"
motherly woman,athletic,"a soft beige running top with smooth neckline paired with slate compression shorts"
motherly woman,athletic,"a charcoal athletic tee with modest sleeves paired with navy stretch shorts"
motherly woman,athletic,"a pale-lilac training top with fuller coverage paired with black mid-thigh shorts"
motherly woman,athletic,"a soft black moisture-wicking tank with structured straps paired with slate-gray shorts"
motherly woman,athletic,"a muted-coral running tee with soft fit paired with charcoal compression shorts"
motherly woman,athletic,"a sky-blue athletic tee with breathable knit paired with black stretch shorts"
motherly woman,athletic,"a deep plum training top with modest neckline paired with navy compression shorts"
motherly woman,athletic,"a soft gray high-coverage athletic tank paired with charcoal mid-thigh shorts"
motherly woman,athletic,"a forest-green moisture-wicking tee paired with slate-blue fitted shorts"
motherly woman,athletic,"a white training top with modest sleeves paired with navy mid-thigh shorts"
motherly woman,athletic,"a solid teal athletic tee with breathable fit paired with charcoal shorts"
motherly woman,athletic,"a pale-sand moisture-wicking tee paired with black compression shorts"
motherly woman,swimsuit,"a solid navy modest-cut one-piece swimsuit with supportive bust seams, smooth torso panel, and wide straps"
motherly woman,swimsuit,"a slate-gray streamlined one-piece swimsuit with a higher neckline, structured bust panel, and smooth side shaping"
motherly woman,swimsuit,"a deep plum classic one-piece swimsuit with subtle front ruching and a supportive silhouette"
motherly woman,swimsuit,"a soft black athletic one-piece swimsuit with minimal piping, full upper coverage, and a compressive torso"
motherly woman,swimsuit,"a muted teal one-piece swimsuit with smooth shaping seams and a modest neckline"
motherly woman,swimsuit,"a forest-green modest one-piece swimsuit with supportive paneling and structured torso"
motherly woman,swimsuit,"a charcoal ruched-front one-piece swimsuit with clean seams and supportive midsection"
motherly woman,swimsuit,"a navy athletic one-piece swimsuit with subtle white side piping and firm fit"
motherly woman,swimsuit,"a pale-mint modest one-piece swimsuit with minimal contour lines and supportive paneling"
motherly woman,swimsuit,"a slate-blue ruched one-piece swimsuit with structured midsection and smooth silhouette"
motherly woman,swimsuit,"a solid burgundy classic one-piece swimsuit with gentle shaping seams"
motherly woman,swimsuit,"a soft rose one-piece swimsuit with smooth upper panel and supportive design"
motherly woman,swimsuit,"a charcoal streamlined swim set with a fitted modest top and matching smooth bottoms"
motherly woman,swimsuit,"a deep-navy classic one-piece swimsuit with clean drape and supportive shaping"
motherly woman,swimsuit,"a muted lavender modest one-piece swimsuit with minimal seams and firm silhouette"
motherly woman,swimsuit,"a soft cream one-piece swimsuit with subtle shaping panels and smooth silhouette"
motherly woman,swimsuit,"a black-and-slate modest athletic one-piece swimsuit with clean contour lines"
motherly woman,swimsuit,"a pale-blue smooth one-piece swimsuit with structured contour seams"
motherly woman,swimsuit,"a deep teal fitted one-piece swimsuit with classic lines and supportive structure"
motherly woman,swimsuit,"a solid charcoal modest-cut one-piece swimsuit with gentle ruched details and firm fit"

young man,casual,"a solid navy cotton tee with a relaxed fit, soft crew neckline, and clean hem paired with light-wash denim shorts featuring a straight thigh cut and subtle top-stitching, layered with a soft gray lightweight zip-up hoodie"
young man,casual,"a slate-gray henley shirt in medium-weight knit with a three-button placket and fitted sleeves paired with charcoal chino shorts with a clean straight cut and smooth waistband"
young man,casual,"a solid forest-green cotton tee with a relaxed fit and crew neckline paired with muted tan twill shorts featuring a simple straight-leg mid-thigh cut"
young man,casual,"a soft black crew-neck cotton tee with smooth knit texture paired with slate-blue denim shorts with a straight thigh cut and clean seams"
young man,casual,"a dusty-blue cotton tee with a soft knit texture, relaxed neckline, and straight hem paired with charcoal cargo-style shorts with structured side paneling"
young man,casual,"a solid maroon jersey-knit tee with a relaxed fit and smooth neckline paired with black denim shorts featuring a straight-leg mid-thigh cut"
young man,casual,"a pale-gray short-sleeve casual button-up with a soft collar and relaxed drape paired with navy chino shorts with clean vertical seams"
young man,casual,"a muted olive cotton tee with relaxed neckline paired with charcoal athletic-fit shorts with smooth paneling and mid-thigh cut"
young man,casual,"a soft heather-gray tee with a straight hem paired with slate denim shorts and a navy lightweight overshirt with simple structured seams"
young man,casual,"a solid white crew-neck tee with smooth knit texture paired with tan twill shorts with a straight, clean mid-thigh cut"
young man,casual,"a midnight-blue cotton tee with relaxed fit paired with muted-gray denim shorts with clean side seams"
young man,casual,"a charcoal medium-weight knit pullover with a modest crew neckline paired with navy chino shorts with structured waistband"
young man,casual,"a muted red crew-neck tee with soft jersey knit paired with charcoal twill shorts featuring subtle panel seams"
young man,casual,"a solid teal cotton tee with relaxed neckline paired with slate-black denim shorts with straight thigh cut"
young man,casual,"a pale-sand henley top with soft knit texture and three-button placket paired with navy chino shorts"
young man,casual,"a charcoal athletic-fit tee with smooth stretch fabric paired with muted olive shorts with mid-thigh straight cut"
young man,casual,"a slate-blue waffle-knit tee with a soft textured surface paired with charcoal shorts with clean hem"
young man,casual,"a soft black cotton tee with straight hem paired with muted-green twill shorts with simple structure"
young man,casual,"a solid cream crew-neck tee with smooth knit paired with gray denim shorts with clean mid-thigh profile"
young man,casual,"a deep-navy long-sleeve knit tee with fitted sleeves paired with charcoal chino shorts with straight-leg cut"
young man,formal,"a crisp white button-up dress shirt with smooth woven texture and fitted sleeves paired with charcoal dress pants with clean pleats and a solid navy tie"
young man,formal,"a pale-blue dress shirt with soft sheen, structured collar, and tailored sleeves paired with black trousers and a slate-gray fitted vest"
young man,formal,"a solid charcoal dress shirt with refined woven texture and straight structured collar paired with black tailored pants and a muted-silver tie"
young man,formal,"a soft cream dress shirt with a smooth satin-like finish paired with navy dress pants and a burgundy slim-cut tie"
young man,formal,"a slate-gray button-up dress shirt with fitted sleeves paired with charcoal trousers and a solid black tie"
young man,formal,"a crisp white woven shirt with structured collar paired with navy dress pants and a pale-blue fitted vest"
young man,formal,"a midnight-blue dress shirt with smooth woven finish paired with black fitted trousers with clean seams"
young man,formal,"a muted lavender dress shirt with fitted sleeves paired with charcoal dress pants and a navy classic tie"
young man,formal,"a pale-gray dress shirt with soft texture paired with navy trousers and a burgundy textured vest"
young man,formal,"a soft black dress shirt with a matte woven finish paired with charcoal dress pants and a muted-gray tie"
young man,formal,"a cream button-up dress shirt with smooth fabric paired with slate-gray trousers and a tailored navy vest"
young man,formal,"a solid sky-blue dress shirt with fitted sleeves paired with black tailored pants with crisp pleats"
young man,formal,"a deep forest-green dress shirt with structured collar paired with charcoal trousers and a black tie"
young man,formal,"a muted teal dress shirt with smooth finish paired with navy dress pants and a charcoal fitted vest"
young man,formal,"a soft white satin-finish dress shirt with clean seams paired with charcoal trousers"
young man,formal,"a pale-lilac dress shirt with fitted sleeves paired with muted-gray trousers and a navy tie"
young man,formal,"a solid black formal shirt with matte finish paired with slate trousers and a light-gray tie"
young man,formal,"a charcoal dress shirt with structured collar paired with navy dress pants and a black vest"
young man,formal,"a pale-sand dress shirt with soft drape paired with charcoal pants and a burgundy tie"
young man,formal,"a slate-blue dress shirt with smooth woven texture paired with black trousers and a muted-silver tie"
young man,uniform,"a navy school blazer with gold-tone buttons, structured shoulders, and clean lapels paired with a crisp white shirt, a red striped tie, and charcoal uniform trousers"
young man,uniform,"a charcoal blazer with silver piping and structured seams paired with a pale-blue shirt, navy tie, and gray uniform trousers"
young man,uniform,"a solid navy school vest with clean panel seams layered over a white button-up paired with matching navy trousers"
